28203,8.0345
30142,8.0294
18027,8.0278
30100,8.027
15737,8.0263
25624,8.0256
14572,8.0233
24109,8.0204
22850,8.0192
17445,8.0154
960,8
2003,8
4319,8
4783,8
4967,8
4993,8
7076,8
7287,8
8050,8
8877,8
9222,8
9987,8
10663,8
11750,8
12001,8
13422,8
14741,8
15508,8
17614,8
17938,8
18001,8
19188,8
19987,8
20387,8
21229,8
21996,8
22330,8
22932,8
24021,8
24178,8
26454,8
26483,8
27000,8
27303,8
28601,8
28852,8
29115,8
29389,8
29403,8
30014,8
30185,8
30529,8
30714,8
30785,8
31978,8
32011,8
35092,8
36056,8
36542,8
17380,7.9867
2108,7.9863
33755,7.9861
8205,7.9839
27502,7.9808
19785,7.9744
35158,7.9737
16339,7.973
29355,7.973
31136,7.9718
6595,7.9706
29159,7.9706
1873,7.9697
34567,7.9677
9913,7.967
17272,7.9655
26884,7.9636
34718,7.963
2623,7.962
2284,7.9615
7815,7.9615
22093,7.96
28289,7.9583
23506,7.9556
1074,7.9545
12564,7.9545
11673,7.9524
15593,7.9524
8206,7.95
12851,7.95
24512,7.95
23451,7.9474
20282,7.9444
28071,7.9444
6951,7.9412
15823,7.9412
27244,7.9412
30910,7.9388
26346,7.9375
26484,7.9375
34276,7.9375
18303,7.9348
14789,7.9333
15456,7.9333
17463,7.9333
22457,7.9333
17152,7.931
8784,7.9286
9630,7.9286
17099,7.9286
17207,7.9286
20524,7.9286
22875,7.9286
26401,7.9286
9194,7.9259
14372,7.925
3216,7.9245
4219,7.9231
8187,7.9231
19868,7.9231
20907,7.9231
25020,7.9231
32038,7.9231
33827,7.9231
10059,7.92
7597,7.9176
1053,7.9167
2031,7.9167
3497,7.9167
5279,7.9167
7880,7.9167
11926,7.9167
16350,7.9167
20055,7.9167
26364,7.9167
29985,7.9167
31120,7.9167
32112,7.9167
32806,7.9167
3515,7.9118
8216,7.9114
16125,7.9048
21818,7.9048
1289,7.9029
20955,7.9024
573,7.9
1617,7.9
8420,7.9
8939,7.9
23240,7.9
26804,7.9
28725,7.9
30712,7.9
34949,7.8966
2522,7.8947
3922,7.8947
14322,7.8947
15930,7.8947
21867,7.8947
18830,7.8929
31862,7.8929
23516,7.8889
21913,7.8851
35760,7.8846
9831,7.8824
32476,7.8824
6630,7.88
5589,7.875
14264,7.875
19036,7.875
21167,7.875
22570,7.875
23927,7.875
25502,7.875
28083,7.875
17934,7.8696
10625,7.8667
13016,7.8667
26002,7.8667
26251,7.8667
32743,7.8667
12222,7.8636
17756,7.8636
23514,7.8636
26743,7.8632
12734,7.8621
19981,7.8611
25920,7.86
16572,7.8571
20389,7.8571
22565,7.8571
26214,7.8571
16845,7.8545
4532,7.8519
30728,7.8519
8536,7.85
18405,7.85
21304,7.85
30633,7.85
17529,7.8472
4064,7.8462
6423,7.8462
8996,7.8462
20509,7.8462
22717,7.8462
5578,7.8447
33562,7.8425
9324,7.8421
9723,7.8421
13361,7.8421
32883,7.84
17597,7.8393
6703,7.8378
445,7.8333
3048,7.8333
3865,7.8333
6476,7.8333
7432,7.8333
9047,7.8333
9576,7.8333
12738,7.8333
14714,7.8333
16451,7.8333
19718,7.8333
21691,7.8333
22007,7.8333
26907,7.8333
31383,7.8333
21661,7.8293
28594,7.8261
16656,7.8235
21981,7.8235
21986,7.8235
15280,7.8205
31177,7.8182
35804,7.8182
36109,7.8171
36168,7.8158
22002,7.8154
12340,7.8148
32642,7.8148
2459,7.8125
12163,7.8125
18648,7.8125
29447,7.8125
22338,7.8108
29247,7.8095
12997,7.8085
2164,7.8077
20048,7.8065
26889,7.8056
1759,7.8
12642,7.8
13746,7.8
17287,7.8
17781,7.8
17878,7.8
18966,7.8
28109,7.8
30433,7.8
34005,7.8
34633,7.7966
24716,7.7955
16947,7.7917
22628,7.7917
30514,7.7917
36434,7.7917
20556,7.7895
22455,7.7895
23756,7.7879
12491,7.7857
15697,7.7857
27950,7.7857
28452,7.7857
34964,7.7857
28819,7.7838
4833,7.7826
16959,7.7826
18717,7.7792
12313,7.7778
17657,7.7778
26756,7.7778
32083,7.7778
31037,7.7761
4851,7.7727
7392,7.7727
21765,7.7701
1745,7.7692
9404,7.7692
10301,7.7692
13116,7.7692
18593,7.7692
21943,7.7692
23785,7.7692
24958,7.7667
36843,7.7667
194,7.7647
16402,7.7647
30967,7.7647
16516,7.7619
6708,7.7576
25656,7.7556
27358,7.7556
8368,7.7551
942,7.75
1190,7.75
4652,7.75
5176,7.75
8233,7.75
11879,7.75
12750,7.75
16571,7.75
16651,7.75
16724,7.75
16977,7.75
20941,7.75
22920,7.75
25312,7.75
27477,7.75
31796,7.75
33580,7.75
35662,7.75
27526,7.7442
29807,7.7436
18720,7.7419
23217,7.7407
27453,7.7391
33443,7.7377
15638,7.7368
16419,7.7368
26658,7.7358
24342,7.7353
35345,7.7353
22272,7.7347
15971,7.7342
17235,7.7333
31287,7.7333
35317,7.7308
25257,7.7292
8717,7.7273
36982,7.7234
5926,7.7188
18170,7.7167
4102,7.7143
18117,7.7143
18468,7.7143
30861,7.7143
26762,7.7111
9074,7.7105
24626,7.7101
10415,7.7097
33761,7.7097
23662,7.7083
626,7.7073
6879,7.7059
18344,7.7059
27314,7.7059
1221,7.7
4381,7.7
7657,7.7
13797,7.7
27040,7.7
31515,7.7
22029,7.6991
228,7.6957
4440,7.6923
11448,7.6923
16747,7.6923
23254,7.6923
23837,7.6923
28192,7.6923
20745,7.6909
17239,7.6897
19837,7.6897
1576,7.6875
9487,7.6875
12384,7.6875
13913,7.6875
30453,7.6852
10278,7.6818
16616,7.6774
5474,7.6667
6798,7.6667
9366,7.6667
14669,7.6667
17676,7.6667
17732,7.6667
19014,7.6667
20945,7.6667
23070,7.6667
23982,7.6667
27741,7.6667
30956,7.6667
34763,7.6667
36841,7.6667
36973,7.6667
27650,7.66
9730,7.6591
2339,7.6571
5890,7.6522
12431,7.6522
28481,7.6522
1834,7.65
3564,7.65
30475,7.65
16694,7.6471
27455,7.6471
32656,7.6471
33315,7.6471
19163,7.6452
418,7.6429
963,7.6429
1480,7.6429
4173,7.6429
5222,7.6429
5623,7.6429
8846,7.6429
9847,7.6429
9978,7.6429
12742,7.6429
15509,7.6429
28575,7.6429
36927,7.6429
34715,7.641
35105,7.64
26320,7.6364
32265,7.6364
11781,7.6341
23077,7.6333
32260,7.6316
32808,7.6316
75,7.6296
21495,7.629
33282,7.6286
1306,7.625
10514,7.625
17644,7.625
18160,7.625
20964,7.625
23008,7.625
24912,7.625
27080,7.625
34850,7.625
5658,7.619
20468,7.619
21484,7.619
23684,7.619
35318,7.619
18383,7.617
3662,7.6154
6123,7.6154
12007,7.6154
16768,7.6154
21293,7.6154
9420,7.6132
10685,7.6125
5184,7.6111
5208,7.6111
3853,7.6
9172,7.6
17982,7.6
20954,7.6
23827,7.6
31274,7.6
32212,7.6
31825,7.5957
15623,7.5946
6848,7.5909
9308,7.5909
13707,7.5882
25784,7.5882
28190,7.5882
30358,7.5882
35972,7.5882
6132,7.5862
6442,7.5862
8962,7.5862
33628,7.5854
1338,7.5833
5013,7.5833
11010,7.5833
18674,7.5833
30853,7.5833
16271,7.5789
17564,7.5789
31659,7.5789
36354,7.5789
2073,7.5714
3156,7.5714
3220,7.5714
8189,7.5714
15042,7.5714
22433,7.5714
29081,7.5714
29692,7.5714
29301,7.5676
28568,7.5667
36745,7.5667
14767,7.5652
17190,7.5652
23987,7.5652
25366,7.5652
29452,7.5641
16956,7.5625
28199,7.561
4731,7.56
6003,7.56
31731,7.56
10568,7.5556
20621,7.5556
29463,7.5556
32863,7.5556
36645,7.5556
13130,7.5517
252,7.55
7031,7.55
28216,7.55
13701,7.5476
7342,7.5472
1729,7.5455
7937,7.5455
32868,7.5455
3077,7.5435
28964,7.5435
14076,7.54
1746,7.5385
7714,7.5385
11624,7.5385
17044,7.5385
21842,7.5385
23802,7.5385
28592,7.5385
28774,7.5385
14636,7.5366
1841,7.5333
10300,7.5333
13011,7.5333
19030,7.5333
27727,7.5333
4467,7.5294
31538,7.5294
35531,7.5263
6699,7.5256
11505,7.5238
26576,7.5238
36673,7.5238
34509,7.5217
35754,7.5217
4955,7.5161
29428,7.5161
4475,7.5143
24488,7.5125
22347,7.5102
30942,7.5088
718,7.5
4787,7.5
4796,7.5
6237,7.5
7635,7.5
7643,7.5
8027,7.5
9135,7.5
9294,7.5
14705,7.5
17583,7.5
17679,7.5
18558,7.5
19423,7.5
25196,7.5
25248,7.5
26529,7.5
33631,7.5
33788,7.5
34278,7.5
34379,7.5
34612,7.5
34646,7.5
37065,7.4932
19798,7.4906
24804,7.4872
19624,7.4857
11758,7.4848
32799,7.4828
32375,7.48
27402,7.4783
24226,7.4762
13119,7.4737
21613,7.4737
21667,7.4737
31983,7.4737
35367,7.4722
13390,7.4706
18192,7.4706
18551,7.4706
18790,7.4706
2151,7.4667
15758,7.4667
19476,7.4667
26057,7.4667
34642,7.4667
36155,7.4667
9793,7.4651
3398,7.4634
35655,7.4634
2309,7.4615
12719,7.4615
19224,7.4615
21798,7.4615
23692,7.4615
25969,7.4615
29268,7.4615
33084,7.4615
6446,7.4605
23049,7.4583
30261,7.4583
34478,7.4571
16345,7.4561
13094,7.4545
25876,7.4545
32213,7.4545
35486,7.4516
22028,7.45
30253,7.45
36869,7.4483
11526,7.4444
16902,7.4444
27294,7.4444
30877,7.4444
31686,7.44
2829,7.4375
3587,7.4375
8873,7.4375
31952,7.4375
33480,7.4375
36835,7.4375
3841,7.4337
22211,7.4318
11264,7.4314
4862,7.4286
6193,7.4286
7259,7.4286
11111,7.4286
16364,7.4286
21146,7.4286
28403,7.4286
32382,7.4286
34994,7.4286
36583,7.4286
2972,7.4211
5524,7.4211
7984,7.4211
19426,7.4206
1378,7.4167
6197,7.4167
15216,7.4167
21336,7.4167
21699,7.4167
26117,7.4167
27097,7.4167
27731,7.4167
33076,7.4167
34058,7.4167
34614,7.4167
18389,7.4143
3899,7.4138
14508,7.4138
33573,7.4118
14697,7.4091
25446,7.4091
27686,7.4091
32980,7.4074
876,7.4054
15983,7.403
27132,7.4022
8599,7.4
9573,7.4
14556,7.4
14912,7.4
16793,7.4
18178,7.4
33130,7.4
35303,7.4
22796,7.3929
4279,7.3913
12689,7.3913
7737,7.3889
17695,7.3889
21707,7.3889
25382,7.3889
32503,7.3871
28753,7.3864
6704,7.3846
8347,7.3846
11413,7.3846
21257,7.3846
21512,7.3846
22215,7.3846
24450,7.3846
36157,7.3846
33649,7.3824
2614,7.381
8925,7.381
35781,7.381
1498,7.375
5729,7.375
14648,7.375
16713,7.375
23036,7.375
24525,7.375
36492,7.375
35390,7.3718
21644,7.3704
35714,7.3684
2068,7.3636
16653,7.3636
26621,7.3636
34090,7.3607
2453,7.36
1397,7.3579
7415,7.3571
8039,7.3571
8810,7.3571
10258,7.3571
11323,7.3571
23983,7.3571
26472,7.3571
27953,7.3571
29341,7.3571
35095,7.3571
775,7.3538
4485,7.3529
18803,7.3514
14227,7.35
12362,7.3485
29723,7.3448
30595,7.3429
5293,7.3415
20428,7.3415
32019,7.3412
5352,7.3404
34403,7.3396
2692,7.3333
3568,7.3333
4104,7.3333
7230,7.3333
10149,7.3333
12124,7.3333
12293,7.3333
12651,7.3333
15361,7.3333
17862,7.3333
22519,7.3333
22776,7.3333
26752,7.3333
28821,7.3333
32571,7.3333
33545,7.3333
35945,7.3333
36192,7.3333
18970,7.3261
16891,7.3256
11131,7.3235
30019,7.322
5360,7.3214
7759,7.3214
1675,7.3182
24996,7.3182
30436,7.3182
33037,7.3182
8145,7.3158
19156,7.3158
22094,7.3158
6821,7.3152
17086,7.3125
29645,7.3125
31662,7.3125
32842,7.3125
11435,7.3077
16786,7.3077
21108,7.3077
26892,7.3077
36503,7.3077
36723,7.3051
114,7.3043
13754,7.3043
17585,7.3043
21322,7.3043
27376,7.3043
551,7.3
6561,7.3
13630,7.3
14101,7.3
12019,7.2941
19913,7.2941
6627,7.292
76,7.2857
3983,7.2857
14784,7.2857
18256,7.2857
20264,7.2857
24947,7.2857
26775,7.2857
28440,7.2857
30716,7.2857
35315,7.2857
8013,7.2838
32578,7.2833
10645,7.2821
5575,7.2813
36350,7.28
34930,7.2793
33014,7.2791
4976,7.2778
8875,7.2778
15183,7.2778
25730,7.2778
32308,7.2778
34773,7.2778
22720,7.2759
5951,7.2727
14217,7.2727
33855,7.2703
1360,7.2692
22254,7.2679
1652,7.2667
6829,7.2667
10305,7.2667
19478,7.2644
1030,7.2632
5699,7.2632
22899,7.2632
27225,7.2632
2320,7.2609
11512,7.2609
12614,7.2609
31250,7.26
18168,7.2581
27856,7.2571
29260,7.2564
8156,7.2545
2928,7.25
7100,7.25
7804,7.25
8590,7.25
9178,7.25
9567,7.25
15213,7.25
18116,7.25
18963,7.25
23020,7.25
24765,7.25
25642,7.25
25827,7.25
29983,7.25
30995,7.25
35465,7.25
6155,7.2439
9035,7.2432
4605,7.2424
33726,7.2424
612,7.24
3937,7.24
4904,7.24
13260,7.24
18164,7.24
30516,7.24
10261,7.2381
16641,7.2381
22579,7.2381
3681,7.2353
4814,7.2353
18603,7.2353
26713,7.2353
27398,7.2353
31381,7.2353
17936,7.2321
962,7.2308
8504,7.2308
12961,7.2308
19627,7.2308
25533,7.2308
25670,7.2308
28703,7.2308
34250,7.2308
3670,7.2273
5527,7.2222
9052,7.2222
29551,7.2222
14878,7.2195
12372,7.2174
23766,7.2174
29815,7.2174
31341,7.2157
1292,7.2143
4853,7.2143
6839,7.2143
7150,7.2143
10110,7.2143
29805,7.2131
7144,7.2105
16566,7.2105
22290,7.2105
32992,7.2105
27776,7.2069
12398,7.2059
7301,7.2
18615,7.2
25925,7.2
5225,7.1935
22385,7.1915
1810,7.1905
22435,7.1905
36116,7.1905
3972,7.1892
2036,7.1875
8752,7.1875
15674,7.1875
30278,7.1852
18801,7.1818
26465,7.1818
27131,7.1818
6623,7.1786
14762,7.1786
21187,7.1786
7096,7.1765
10469,7.1765
13241,7.1765
3928,7.1667
5138,7.1667
27188,7.1667
14537,7.1628
32912,7.16
1448,7.1579
549,7.1538
2642,7.1538
4315,7.1538
6122,7.1538
7402,7.1538
7480,7.1538
7575,7.1538
12582,7.1538
13659,7.1538
25675,7.1538
33194,7.1522
27388,7.1515
535,7.15
6853,7.15
11237,7.15
34961,7.15
1853,7.1471
3387,7.1463
14532,7.1455
266,7.1429
8117,7.1429
10741,7.1429
19109,7.1429
4762,7.1408
18881,7.1395
29229,7.1395
9012,7.1373
6066,7.1364
26596,7.1364
6893,7.1333
20151,7.1333
23211,7.1333
27361,7.1333
30354,7.1333
28213,7.1321
1203,7.125
4491,7.125
6245,7.125
9681,7.125
28992,7.125
36379,7.125
21651,7.1224
32591,7.1224
27016,7.1212
6892,7.12
20759,7.1176
4735,7.1143
35100,7.1132
4394,7.1111
23868,7.1111
27969,7.1111
26951,7.1094
16916,7.1071
27135,7.1071
373,7.1053
7579,7.1053
17607,7.1053
18063,7.1053
24837,7.1053
26046,7.1053
28153,7.1053
6314,7.1039
19725,7.1039
33213,7.1034
6580,7.1
23291,7.1
28385,7.1
33664,7.1
10262,7.0976
54,7.0952
17656,7.0952
18069,7.0952
26486,7.0952
26946,7.0952
8149,7.0909
17074,7.0909
20283,7.0909
20915,7.0909
25765,7.0909
26147,7.0909
27562,7.0909
104,7.0833
5447,7.0833
8148,7.0833
8941,7.0833
11147,7.0833
11477,7.0833
11744,7.0833
22525,7.0833
24368,7.0833
27348,7.0833
29579,7.0833
35968,7.0833
31076,7.0806
35391,7.0806
306,7.08
3272,7.08
5780,7.0769
8235,7.0769
9863,7.0769
19595,7.0769
25063,7.0769
29502,7.0769
30755,7.0769
31648,7.0769
13367,7.0762
33546,7.075
34595,7.0746
17782,7.0727
11648,7.0714
13035,7.0714
1730,7.069
2712,7.0685
19020,7.0682
23326,7.0682
1721,7.0667
7931,7.0667
9910,7.0625
19975,7.0625
24603,7.0625
28967,7.0625
30455,7.0625
33295,7.0625
12102,7.0602
23540,7.0588
27836,7.0588
31550,7.0588
15853,7.0556
35349,7.0556
32682,7.0526
36297,7.0526
1900,7.05
30677,7.05
35265,7.05
4554,7.0476
23481,7.0476
24171,7.0476
33660,7.0476
7368,7.0462
31713,7.0455
33780,7.0423
28715,7.0417
10644,7.0385
7811,7.037
9704,7.037
6112,7.0357
6294,7.0357
31914,7.0357
18484,7.0345
22813,7.0339
25500,7.0339
22341,7.0333
11966,7.0323
1192,7.0313
20255,7.0313
12841,7.0294
35513,7.027
36218,7.0263
14785,7.0182
13782,7.0179
5128,7.0172
19907,7.013
345,7
3102,7
3413,7
3439,7
5389,7
6046,7
7179,7
7438,7
7876,7
9038,7
9946,7
13284,7
13998,7
14234,7
14319,7
15246,7
15252,7
16257,7
16484,7
16491,7
16738,7
18873,7
18880,7
19242,7
20471,7
20933,7
21099,7
21175,7
21205,7
22405,7
22480,7
23777,7
23978,7
23991,7
24230,7
24443,7
25055,7
26475,7
26983,7
27451,7
27530,7
30709,7
31101,7
32117,7
33071,7
34771,7
35129,7
36370,7
36533,7
10193,6.9787
14738,6.9787
12180,6.9783
9535,6.9767
27584,6.9744
13142,6.973
3527,6.9701
29219,6.9692
36942,6.9688
16644,6.9677
14598,6.9667
14366,6.9643
33543,6.9636
25936,6.963
3281,6.9615
4410,6.96
20737,6.96
20484,6.9583
23976,6.9583
2090,6.9545
3163,6.9545
22304,6.9524
22963,6.9524
21606,6.95
